user,chunk_id,mousedata_X_mean,mousedata_X_std,mousedata_X_min,mousedata_X_max,mousedata_Y_mean,mousedata_Y_std,mousedata_Y_min,mousedata_Y_max,mousedata_rows,mouse_speed_Speed(ms)_mean,mouse_speed_Speed(ms)_std,mouse_speed_Speed(ms)_min,mouse_speed_Speed(ms)_max,mouse_speed_rows,activewindows_BG_App_Cnt_mean,activewindows_BG_App_Cnt_std,activewindows_BG_App_Cnt_min,activewindows_BG_App_Cnt_max,activewindows_rows,risk
user 1,75,773.37,300.4916497394333,80,1323,328.97,325.43900533338774,-13,816,500,3.219648439044313,2.9198504004772357,0.0392681654828034,9.937305539352227,12.0,8.0,0.0,8.0,8.0,4.0,MEDIUM
user 1,76,1047.922,417.58950406326977,48,1343,102.588,77.70775538189858,5,328,500,3.200675652800872,2.44045024898014,0.9859161872649204,8.988099755923157,9.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,77,613.438,405.79431268120163,85,1336,293.118,131.35921193857035,87,664,500,7.70492002339472,8.468049099369132,0.9868823596751972,25.88831779702364,15.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,78,477.176,401.33419402611236,88,1373,454.91,230.19726205782257,-3,721,500,14.56486548671992,21.925261870376257,0.99471606824548,64.27389777681532,13.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,79,268.002,72.89472737144378,177,506,565.194,151.64746708252363,0,712,500,2.9620091680031746,2.7322459354813713,0.265468236858194,9.976823838223805,13.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,80,248.582,90.68573803065358,130,473,523.124,136.86340565547545,285,802,500,4.209371630476854,2.6012362237679945,0.9868833336129504,7.949836531486321,13.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,81,401.032,174.62076565975536,174,676,386.988,185.31401031989373,13,710,500,7.315989120159755,12.326087399702818,0.6502419875556689,42.81529481815448,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,82,671.348,272.8972640563824,193,1200,371.634,232.33967265833436,-30,791,500,3.212937334711617,2.893968922149749,0.9830135262661216,9.888291965663896,11.0,8.0,0.0,8.0,8.0,2.0,MEDIUM
user 1,83,505.216,234.09134725940524,87,1223,166.002,225.60236445946086,-42,870,500,19.906002407820612,28.26679306528735,0.9917634049221218,91.7862298706313,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,84,394.324,119.40540324729572,87,705,100.344,128.62146253736387,-12,418,500,6.399136405881535,7.147633187679854,0.1244320609657371,22.67598288061884,15.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,85,564.486,239.91799242695487,247,1089,674.628,61.295741711017804,423,742,500,4.197563221965452,5.499295216956354,0.9859122991573408,19.953687491332616,12.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,86,930.88,174.51233397504842,614,1302,413.332,163.13343867407215,133,792,500,2.9246367564697473,2.3482244713576237,0.4584696420887968,7.9262855444367375,10.0,8.0,0.0,8.0,8.0,2.0,MEDIUM
user 1,87,874.996,292.26045289887804,417,1300,266.524,138.27789040171206,3,483,500,2.391732513087844,3.109122468122803,0.3438523103895204,10.898631825392028,10.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,88,657.98,219.21288323534432,-53,998,413.364,278.7426023785412,-9,755,500,6.950647392850867,8.839637755344446,0.7257857901303293,31.673666216966595,13.0,8.0,0.0,8.0,8.0,3.0,MEDIUM
user 1,89,630.05,280.8099284780788,18,1044,254.514,182.64414463963055,14,653,500,14.343787990053563,24.37537722971803,0.9878562827165652,83.66090035483545,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,90,648.836,74.9070038277122,474,807,295.238,128.20048394670098,55,621,500,2.6426143809333142,3.9646432245334613,0.342911656012973,17.993882080092767,19.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,91,566.89,23.593541709985843,477,595,379.224,49.5536168800198,296,479,500,3.191717107959129,3.013534385949498,0.7308082446862934,8.943557210444883,13.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,92,505.45,48.48795379603735,399,569,418.184,59.20913432211578,308,616,500,2.3563336410100524,1.8353095018011025,0.987855306857494,5.96829640947288,8.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,93,533.66,32.578630024427625,468,627,414.386,28.79804957490415,352,461,500,2.9813415070929308,3.5094570616300875,0.7324129344124217,12.892937050730731,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,94,527.902,36.898935742346765,448,595,440.682,39.1719000241628,349,521,500,4.158191846473097,3.499039450168903,0.9763127012424556,11.93659281894576,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,95,539.938,31.63326544898474,422,584,430.718,32.239125273443655,343,481,500,8.107199325074925,12.293445120032453,0.9878543310003508,39.86767917282539,10.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,96,536.756,41.97690537867627,414,609,415.75,50.50275791592206,297,496,500,6.605095365062916,7.2019796110932885,0.9839769198373683,25.86261777438248,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,97,595.59,173.23286394417372,466,1187,439.278,58.74591800085796,220,497,500,2.973911601706159,2.450464322185649,0.9859142432072974,7.98148295953388,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,98,602.528,182.487063301882,428,1231,395.3,56.84417754741539,220,468,500,5.586719641818883,6.576879607684287,0.9830115936387354,20.72442729032061,11.0,9.0,0.0,9.0,9.0,2.0,MEDIUM
user 1,99,546.118,47.60193235497753,450,656,401.81,47.64849060898602,225,491,500,7.909687437806869,17.545560139095027,0.9604164365668956,60.31852134583476,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,100,533.91,31.104805381735975,441,585,426.02,25.913985979364064,353,469,500,2.33457376437578,1.7961458559419479,0.8718897512847297,5.974203389763003,11.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,101,574.756,63.99380343248485,495,758,503.126,97.9343883057716,362,779,500,3.4095518369452837,3.7654890291846095,0.2314307220812102,13.898444069186455,12.0,9.0,0.0,9.0,9.0,1.0,MEDIUM
user 1,102,461.002,195.20721736509347,21,747,377.43,216.10755203855368,-20,744,500,7.715141147592685,9.144921385869273,0.9947130998741688,32.95639868454035,12.0,9.0,0.0,9.0,9.0,1.0,MEDIUM
user 1,103,552.382,274.3102336490003,41,1304,667.362,64.98320236167464,411,770,500,6.123454272621442,8.680669379224746,0.9896786414483352,29.635629930010523,11.0,9.0,0.0,9.0,9.0,1.0,MEDIUM
user 1,104,394.072,200.03616610878896,129,856,410.738,90.53024249172881,280,695,500,22.023797205513574,59.9705200164805,0.9966929727165268,211.81848145944912,12.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,105,689.488,312.0663401543246,-17,1180,331.62,265.40841519007535,-36,790,500,39.007645595668755,62.49932492560972,0.9801288673434784,154.64138662441798,6.0,9.0,0.0,9.0,9.0,1.0,MEDIUM
user 1,106,710.686,351.7980431018065,-3,1392,421.208,246.64556920735316,-8,693,500,13.231259688498108,18.390564165605824,0.9986548119682788,57.82923028297438,10.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,107,788.854,343.9354821995423,66,1119,350.614,79.27050289520382,210,539,500,2.9525745041194984,2.6245266700639815,0.9859122991573408,9.87855306857494,12.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,108,289.904,152.11570978148396,92,690,396.294,93.716087060589,265,735,500,3.2759933836180286,3.671996477336321,0.4476218633737215,10.90941909326859,14.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,109,454.984,214.012416398548,-39,748,562.918,143.91528930935024,240,758,500,4.53113907806186,7.390040394110309,0.1041630426608074,26.751107694014888,13.0,9.0,0.0,9.0,9.0,2.0,MEDIUM
user 1,110,522.66,294.212505507148,1,1276,457.134,105.83524101395038,227,700,500,2.952081204329111,4.433233249047191,0.5359016599018014,13.74870123875798,13.0,9.0,0.0,9.0,9.0,2.0,MEDIUM
user 1,111,338.132,210.16377471010745,-18,755,468.718,140.89871316212043,245,804,500,9.0678090154921,14.057711014160114,0.9966939661143984,42.81533744957997,8.0,9.0,0.0,9.0,9.0,1.0,MEDIUM
user 1,112,588.868,270.7702117870102,-12,1181,554.628,123.29657621935344,254,824,500,3.694618732277991,5.24964236443988,0.5356160575551591,19.48829581673986,12.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,113,922.472,197.9152599377634,596,1197,559.352,18.948937184994882,527,592,500,8.116469206759394,9.852420377418216,0.9898050084133426,31.736460432567952,10.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,114,582.05,407.536166436683,137,1249,419.122,148.00759308637663,278,678,500,7.9625669308018,8.800115169469995,0.9957005649605004,33.853920333759824,14.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,115,425.312,259.6794668567656,133,1125,229.428,225.17179550508087,13,771,500,8.180774480769081,7.3718029849556785,0.9868833336129504,18.91831073424951,9.0,9.0,0.0,9.0,9.0,2.0,MEDIUM
user 1,116,847.376,468.1397186913677,86,1349,147.234,82.87140993835172,13,254,500,4.253446888615484,4.760134875622938,0.9839827291351382,13.98151643527257,10.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,117,637.842,389.8162984394805,144,1331,223.942,52.155450511294326,124,342,500,3.315809843017927,4.046752633263657,0.2783297017105796,15.994785699861843,14.0,0.0,0.0,0.0,0.0,0.0,MEDIUM
user 1,118,515.488,222.72782768763517,106,871,365.026,218.60727253045908,-18,768,500,4.2978063262481205,6.705565880255942,0.4905445093107801,22.78804836218333,10.0,9.0,0.0,9.0,9.0,4.0,MEDIUM
user 1,119,638.21,172.11421936905165,138,866,455.912,166.02629224141236,181,687,500,9.508269660296415,12.071133972245397,0.9898059881282668,32.695863081614824,9.0,9.0,0.0,9.0,9.0,1.0,HIGH
user 1,120,341.628,200.90261655507962,12,651,483.87,167.34278686765458,217,790,500,17.17004520553355,32.371242321793716,0.9917643885177484,113.62322538462458,12.0,9.0,0.0,9.0,9.0,1.0,HIGH
user 1,121,520.884,368.5451799213857,8,1247,327.574,72.01336245965392,196,446,500,7.0833974102186374,8.28308930277908,0.863630200457206,29.232415240612013,10.0,9.0,0.0,9.0,9.0,2.0,HIGH
user 1,122,558.62,92.99186294050835,385,972,396.504,44.9424702844708,242,461,500,5.929387930646572,8.763423437183807,0.9888282187841764,27.49742948136901,9.0,0.0,0.0,0.0,0.0,0.0,HIGH
user 1,123,543.222,25.165757423399494,493,585,414.892,36.75571112903683,313,486,500,7.1458352577720285,7.760525186638251,0.9888272410038972,24.794109712943712,9.0,0.0,0.0,0.0,0.0,0.0,HIGH
user 1,124,535.83,27.194635434084894,486,586,443.788,38.53805157033339,324,493,500,5.676209009651719,8.04648823001011,0.9678302890231592,27.74191694664536,12.0,0.0,0.0,0.0,0.0,0.0,HIGH
user 1,125,537.588,25.029326606618117,481,576,422.732,28.268469869760462,349,470,500,3.8172953145467474,5.156910996026608,0.9898050084133426,17.976235416779016,10.0,0.0,0.0,0.0,0.0,0.0,HIGH
user 1,126,530.234,35.76363122834809,447,601,428.152,41.144070838095985,313,489,500,2.8435736590697034,2.442535157501954,0.6062112403688189,8.934705174584138,10.0,0.0,0.0,0.0,0.0,0.0,HIGH
user 1,127,472.582,155.40601447392356,32,627,344.804,134.6416813200778,-4,462,500,17.9095566022316,41.89140488770944,0.9937305539352228,134.82149633884734,10.0,0.0,0.0,0.0,0.0,0.0,HIGH
